transaction_id,amount,currency,payment_method,issuer,failure_code,gateway_response_ms,attempt_count,customer_id_hash,created_at,status,true_root_cause,is_issuer_outage_case,is_ambiguous
txn_e978702c4077,4352.31,INR,upi,,DECLINED,296,1,5b19627f0d25d5ec,2026-08-01T11:37:00,failed,authentication_failure,0,1
txn_6e657cabf4d4,35823.81,INR,netbanking,Axis Bank,AUTH_FAILED,331,1,57b68215e725a892,2026-08-01T22:18:00,failed,authentication_failure,0,0
txn_105a50a14b7f,36271.63,INR,upi,,TIMEOUT,7869,1,92d3e7ac23f22a09,2026-08-01T19:06:00,degraded,issuer_outage,0,0
txn_0b3bc9333af5,16466.18,INR,netbanking,SBI,AUTH_FAILED,457,2,26dd90f0ee7d340c,2026-08-01T17:01:00,failed,authentication_failure,0,0
txn_d5f4ff1a5caf,6553.66,INR,wallet,,NSF,117,1,f449da5f624784d4,2026-08-02T08:13:00,failed,insufficient_funds,0,0
txn_e4b6777239b2,3280.98,INR,wallet,,,274,3,42196a683ceca8f3,2026-08-03T21:19:00,failed,insufficient_funds,0,1
txn_f44ffcbb778e,32516.65,INR,netbanking,HDFC Bank,TIMEOUT,8697,1,b51e15c43701c579,2026-08-03T03:50:00,degraded,gateway_timeout,0,0
txn_3bdca79467ae,4325.3,INR,netbanking,Yes Bank,NETWORK_ERROR,3511,1,02b93b08bb23e3b9,2026-08-03T18:38:00,degraded,network_transient,0,0
txn_1c8581b1e74c,17749.17,INR,netbanking,ICICI Bank,DECLINED,508,1,e62542d5616a9ac4,2026-08-03T06:23:00,failed,authentication_failure,0,1
txn_5cea506067f0,1012.09,INR,wallet,,AUTH_FAILED,480,1,bb331abeae259328,2026-08-03T04:49:00,failed,authentication_failure,0,0
txn_ffcb8c2e08ab,580.33,INR,netbanking,HDFC Bank,UNKNOWN_ERROR,7082,2,11d82aa9ecaa9c11,2026-08-02T17:59:00,degraded,gateway_timeout,0,1
txn_cc647eba1a58,31212.49,INR,wallet,,DECLINED,5175,1,ce6eebb4f4eef23a,2026-08-02T16:06:00,degraded,issuer_outage,0,1
txn_765e7228a9ec,20999.59,INR,netbanking,SBI,DECLINED,6011,2,bd743855a4790635,2026-08-01T11:49:00,degraded,gateway_timeout,0,1
txn_a9c33510c9ae,37776.02,INR,card,SBI,AUTH_FAILED,325,1,370a10db4a12358d,2026-08-03T08:31:00,failed,authentication_failure,0,0
txn_fede625132d0,2732.5,INR,netbanking,Axis Bank,NETWORK_ERROR,3699,1,88bd7ed00a80454d,2026-08-02T18:24:00,degraded,network_transient,0,0
txn_f471204c5b1c,2208.13,INR,upi,,NSF,187,1,fcb2326ee55f9ee0,2026-08-03T11:45:00,failed,insufficient_funds,0,0
txn_67e73fea1263,19072.2,INR,netbanking,ICICI Bank,RISK_BLOCK,269,1,bdcb0a62c7706a89,2026-08-02T23:05:00,failed,risk_flag,0,0
txn_afff177a2cc6,32710.86,INR,wallet,,NSF,167,1,2d9864db55751da6,2026-08-01T14:43:00,failed,insufficient_funds,0,0
txn_074756dd22ac,30074.85,INR,upi,,NSF,266,1,071f00a0e8440938,2026-08-03T07:55:00,failed,insufficient_funds,0,0
txn_1b0950676654,41035.2,INR,netbanking,Axis Bank,AUTH_FAILED,280,1,1c4b4437fc6052aa,2026-08-03T22:36:00,failed,authentication_failure,0,0
txn_7b06864a6699,41562.57,INR,card,Axis Bank,RISK_BLOCK,201,1,6d442090c8c3acc9,2026-08-02T23:27:00,failed,risk_flag,0,0
txn_4bfa87e33b3a,18076.94,INR,upi,,CARD_EXPIRED,139,1,9c829ce169e8357b,2026-08-01T19:19:00,failed,card_invalid,0,0
txn_562de5d77807,42891.66,INR,netbanking,ICICI Bank,TIMEOUT,5575,2,8e3c9ab61a914c11,2026-08-01T03:56:00,degraded,gateway_timeout,0,0
txn_3576ea377f78,15589.57,INR,netbanking,Yes Bank,UNKNOWN_ERROR,4740,1,285a7992071e682c,2026-08-03T04:46:00,degraded,gateway_timeout,0,1
txn_90f2487c8be7,29183.79,INR,netbanking,IDFC First,NSF,395,2,a0dfc1c4fae6a197,2026-08-03T07:19:00,failed,insufficient_funds,0,0
txn_3a1a89e17708,31755.17,INR,upi,,NSF,237,2,8b4095aaf2bbcaab,2026-08-01T11:44:00,failed,insufficient_funds,0,0
txn_7c8f7a45a0e8,11511.08,INR,netbanking,ICICI Bank,NSF,284,2,f2384e56d13b2f40,2026-08-02T05:44:00,failed,insufficient_funds,0,0
txn_39d075eb8112,20301.97,INR,upi,,NSF,323,1,0dc340a09ba9bc99,2026-08-02T06:18:00,failed,insufficient_funds,0,0
txn_cfa132f7c00f,21696.99,INR,card,IDFC First,NETWORK_ERROR,4129,1,bad081907c0e55a1,2026-08-02T19:45:00,degraded,network_transient,0,0
txn_c2c08629243c,39389.08,INR,netbanking,HDFC Bank,DECLINED,8797,1,dcca50f6c925b2d8,2026-08-01T21:42:00,degraded,gateway_timeout,0,1
txn_3a47ed1640ca,11898.69,INR,wallet,ICICI Bank,TIMEOUT,9519,2,79e782fa4bc05613,2026-08-02T06:10:00,degraded,issuer_outage,1,0
txn_f2f6de1f20fa,26763.65,INR,upi,,,260,2,53b4d90cf17ccb60,2026-08-02T09:27:00,failed,card_invalid,0,1
txn_285edaf2b702,9736.75,INR,netbanking,Kotak Mahindra,,5044,1,858ee18770fb9534,2026-08-02T07:13:00,degraded,gateway_timeout,0,1
txn_01d9c07021ae,18817.57,INR,wallet,,RISK_BLOCK,327,1,9458bee876a0f24f,2026-08-01T19:32:00,failed,risk_flag,0,0
txn_e61c6288d310,34119.84,INR,upi,,,207,1,85c1a61a91b208a8,2026-08-02T12:07:00,failed,card_invalid,0,1
txn_6e2b6fada005,32145.18,INR,netbanking,IDFC First,DECLINED,245,2,e06ed1714ba89080,2026-08-03T09:49:00,failed,authentication_failure,0,1
txn_b993a95e8e50,17325.53,INR,wallet,,UNKNOWN_ERROR,258,1,db3f6ca2766037cc,2026-08-03T02:01:00,failed,card_invalid,0,1
txn_fccddcc04388,3065.51,INR,wallet,,TIMEOUT,6683,1,0d44a379e39fa544,2026-08-03T12:30:00,degraded,issuer_outage,0,0
txn_f6e179ebcc31,44892.6,INR,netbanking,ICICI Bank,NSF,353,2,3d0c8c4323e1ea78,2026-08-03T11:02:00,failed,insufficient_funds,0,0
txn_5028f6575de2,9166.73,INR,upi,,,4554,2,b80dfdeae333ab85,2026-08-01T01:16:00,degraded,network_transient,0,1
txn_94580434a741,43514.85,INR,netbanking,Axis Bank,,245,2,09765aa5f39b642a,2026-08-03T21:10:00,failed,insufficient_funds,0,1
txn_066f1541fa3b,29321.9,INR,wallet,,TIMEOUT,8861,1,6ae25468dddfbb7c,2026-08-02T13:30:00,degraded,issuer_outage,0,0
txn_a8635cac38e7,31466.51,INR,card,HDFC Bank,TIMEOUT,10161,1,93275eaaaf02451f,2026-08-02T08:40:00,degraded,issuer_outage,0,0
txn_2aa4e6feb083,43930.86,INR,netbanking,SBI,NSF,326,2,1c8a8cf6cecb1c18,2026-08-01T02:31:00,failed,insufficient_funds,0,0
txn_fbb7bff378a5,25708.1,INR,wallet,,AUTH_FAILED,273,2,7ee92470f7e7c19f,2026-08-02T18:56:00,failed,authentication_failure,0,0
txn_89cd06cb8f38,30886.42,INR,upi,,NSF,171,1,6967ad3b4a43dda4,2026-08-02T12:38:00,failed,insufficient_funds,0,0
txn_cdb831442c7c,3078.48,INR,wallet,,NSF,278,1,eedebb60bfbcb2e2,2026-08-02T06:37:00,failed,insufficient_funds,0,0
txn_cf3bfe351a06,1227.46,INR,netbanking,IDFC First,DECLINED,214,1,c0b6137b00cfb4f5,2026-08-03T16:39:00,failed,risk_flag,0,1
txn_ae5ef25abd9f,35683.66,INR,wallet,,AUTH_FAILED,241,2,27972ee61b6f148f,2026-08-01T15:16:00,failed,authentication_failure,0,0
txn_a0e480faa0b6,17204.38,INR,netbanking,Axis Bank,TIMEOUT,5254,1,15130182e8583158,2026-08-01T01:16:00,degraded,gateway_timeout,0,0
txn_b47769127230,22606.39,INR,netbanking,Axis Bank,NSF,307,3,fe9fccd43c991b98,2026-08-03T05:52:00,failed,insufficient_funds,0,0
txn_b9847799ad7b,23844.65,INR,wallet,,UNKNOWN_ERROR,4360,1,31abe1600c6633e0,2026-08-01T08:40:00,degraded,network_transient,0,1
txn_053efff9b049,13717.45,INR,wallet,,NSF,289,1,e7213954271c218e,2026-08-01T05:36:00,failed,insufficient_funds,0,0
txn_6b5b834c1dd4,44202.05,INR,wallet,,NSF,180,1,54dd480e094b8fc8,2026-08-03T03:01:00,failed,insufficient_funds,0,0
txn_156c660e29ff,35988.32,INR,netbanking,Axis Bank,AUTH_FAILED,405,2,66892a38b7e8062d,2026-08-02T17:33:00,failed,authentication_failure,0,0
txn_f1fb7d7b6f5d,9596.0,INR,upi,,TIMEOUT,4430,3,98095e9c7962c92e,2026-08-02T00:26:00,degraded,gateway_timeout,0,0
txn_00c136312736,28945.44,INR,upi,,CARD_EXPIRED,285,1,72cc8a602e63d05f,2026-08-03T12:35:00,failed,card_invalid,0,0
txn_a2a4d51eaecb,3575.17,INR,card,IDFC First,AUTH_FAILED,276,2,727869f1e969afe6,2026-08-01T20:00:00,failed,authentication_failure,0,0
txn_bb6bd601e5b7,3210.44,INR,upi,,NSF,324,1,3c8b3a46cfb4d23a,2026-08-02T14:06:00,failed,insufficient_funds,0,0
txn_663fa1959600,29574.47,INR,netbanking,IDFC First,DECLINED,269,1,a87371454ccf0466,2026-08-02T10:09:00,failed,authentication_failure,0,1
txn_9311bb5e19ff,28450.48,INR,netbanking,IDFC First,NSF,154,1,b9c9fc109bfd0cc3,2026-08-01T07:40:00,failed,insufficient_funds,0,0
txn_cb7c53cb3785,26051.25,INR,upi,,NETWORK_ERROR,3251,3,f6d549beddd2a5ae,2026-08-01T01:19:00,degraded,network_transient,0,0
txn_20eafebb34af,8584.93,INR,wallet,,TIMEOUT,4015,3,47d59c6abe5120ad,2026-08-01T06:01:00,degraded,gateway_timeout,0,0
txn_353c4dbd4dd1,26189.06,INR,wallet,,,202,1,e0f5225c9bf1eadd,2026-08-02T03:44:00,failed,insufficient_funds,0,1
txn_0e2358096137,2134.52,INR,netbanking,Axis Bank,TIMEOUT,5760,1,8777999049278e19,2026-08-02T00:33:00,degraded,issuer_outage,0,0
txn_85a8a1c20e87,8168.96,INR,wallet,,NSF,255,1,54d62010a7e88137,2026-08-03T12:30:00,failed,insufficient_funds,0,0
txn_be67c092b84d,12281.12,INR,upi,,RISK_BLOCK,192,2,7f1e1a3b2065fd32,2026-08-01T08:34:00,failed,risk_flag,0,0
txn_a4e695dca7cd,10538.55,INR,upi,,NSF,158,2,8824accfd18de525,2026-08-02T00:11:00,failed,insufficient_funds,0,0
txn_698f8346a916,16532.25,INR,upi,,NSF,264,1,d7d6b7e1647d50ac,2026-08-01T03:18:00,failed,insufficient_funds,0,0
txn_406f4d21f36a,5013.11,INR,wallet,,NETWORK_ERROR,2894,1,8b8abfc22a75f32b,2026-08-01T14:30:00,failed,network_transient,0,0
txn_16017e03f63e,1914.29,INR,netbanking,Yes Bank,TIMEOUT,4088,3,f293770266614f47,2026-08-02T15:45:00,degraded,gateway_timeout,0,0
txn_57ab38ff62b0,19977.31,INR,upi,,DECLINED,102,1,609695a852428cc3,2026-08-02T20:50:00,failed,insufficient_funds,0,1
txn_a44c497a3ac8,30545.66,INR,upi,,AUTH_FAILED,360,1,31ac3cce6249dfc3,2026-08-01T01:09:00,failed,authentication_failure,0,0
txn_50f1887423dc,13945.84,INR,netbanking,Yes Bank,AUTH_FAILED,414,2,b36ac79d1e5ea04a,2026-08-03T03:39:00,failed,authentication_failure,0,0
txn_fac2299d2bf0,34302.04,INR,upi,,,5514,1,e79a813c0e5d27a3,2026-08-02T07:57:00,degraded,issuer_outage,0,1
txn_ac86698f65d9,35326.48,INR,wallet,,UNKNOWN_ERROR,8646,2,f55848c2127a3235,2026-08-02T08:14:00,degraded,gateway_timeout,0,1
txn_fb998bbe431a,40984.51,INR,wallet,,NSF,293,1,f0453a837ee7cc3f,2026-08-02T21:46:00,failed,insufficient_funds,0,0
txn_6ccf263b9e5f,6333.38,INR,wallet,,DECLINED,237,2,234746bfc94c7243,2026-08-02T17:07:00,failed,authentication_failure,0,1
txn_acfc01400c8a,22622.05,INR,wallet,,TIMEOUT,7469,2,0fc8906f08909497,2026-08-01T11:15:00,degraded,gateway_timeout,0,0
txn_72029fa65321,36354.62,INR,netbanking,HDFC Bank,,330,1,c4a4fcdbf736b554,2026-08-01T10:27:00,failed,risk_flag,0,1
txn_085b8a1dcc1e,2730.32,INR,netbanking,IDFC First,TIMEOUT,8902,1,e2d5d0805ab0a813,2026-08-01T18:16:00,degraded,gateway_timeout,0,0
txn_fdbf38e7b52e,19491.0,INR,wallet,,NSF,126,1,a059f4fffb41587f,2026-08-01T04:07:00,failed,insufficient_funds,0,0
txn_707cb6db9051,44736.45,INR,card,Axis Bank,AUTH_FAILED,216,1,afc9bbcfcd1c4ca3,2026-08-02T00:34:00,failed,authentication_failure,0,0
txn_e1c08f65bd40,3306.91,INR,netbanking,HDFC Bank,,5768,3,76e686a622c6bc1f,2026-08-01T13:15:00,degraded,gateway_timeout,0,1
txn_b978ede5b58f,33424.09,INR,card,ICICI Bank,CARD_EXPIRED,136,1,d3ea317447732e10,2026-08-03T15:10:00,failed,card_invalid,0,0
txn_2efba134d80d,41037.7,INR,wallet,,,440,1,f8b6c424521ff2c0,2026-08-03T20:14:00,failed,authentication_failure,0,1
txn_cf4b0ab01468,40296.06,INR,netbanking,Yes Bank,NSF,160,1,778b07b642de40ff,2026-08-02T16:16:00,failed,insufficient_funds,0,0
txn_b825be1feb13,9422.15,INR,card,HDFC Bank,NETWORK_ERROR,3562,1,e70f0f63a1137204,2026-08-01T15:52:00,degraded,network_transient,0,0
txn_7665e47299a7,39742.62,INR,wallet,,,115,1,9eaf21a3e87c9620,2026-08-03T04:17:00,failed,card_invalid,0,1
txn_8b529686960e,19395.24,INR,wallet,,NETWORK_ERROR,4982,1,03fb6e3682eded74,2026-08-02T19:26:00,degraded,network_transient,0,0
txn_9e8c6a321a4d,34889.81,INR,wallet,,AUTH_FAILED,226,1,fd46527218c30782,2026-08-02T22:06:00,failed,authentication_failure,0,0
txn_8ddc954a3fcd,42402.99,INR,netbanking,Yes Bank,TIMEOUT,5813,1,12a3ff866a26cd0c,2026-08-02T11:08:00,degraded,gateway_timeout,0,0
txn_227fd4d09507,33496.95,INR,upi,,DECLINED,6532,1,d3f4d2c6b209e90a,2026-08-01T20:19:00,degraded,gateway_timeout,0,1
txn_a7d13882f0a6,24112.18,INR,upi,,NSF,264,1,78f0b7b0c76d5a9f,2026-08-01T19:35:00,failed,insufficient_funds,0,0
txn_32d985c17bba,27063.97,INR,upi,,TIMEOUT,4816,3,ef45f71ee23818e2,2026-08-01T13:40:00,degraded,gateway_timeout,0,0
txn_1e469db563e9,21158.76,INR,netbanking,IDFC First,CARD_EXPIRED,105,1,de7b3f14346665d5,2026-08-03T21:15:00,failed,card_invalid,0,0
txn_88dc54d89b4d,44768.73,INR,netbanking,Axis Bank,AUTH_FAILED,321,1,6d3133358791908f,2026-08-03T13:02:00,failed,authentication_failure,0,0
txn_31cc8ac0b8ab,435.09,INR,wallet,,UNKNOWN_ERROR,5772,2,9e238f6b446e8084,2026-08-02T21:09:00,degraded,gateway_timeout,0,1
txn_4bb3ac8683d5,26843.73,INR,netbanking,Axis Bank,AUTH_FAILED,592,1,621d8f4aeceb86e9,2026-08-01T12:01:00,failed,authentication_failure,0,0
txn_4ecde331ce69,7081.72,INR,upi,ICICI Bank,TIMEOUT,6331,3,14a44b58c3fc5236,2026-08-02T06:01:00,degraded,issuer_outage,1,0
txn_87895a181d2d,9213.24,INR,wallet,,TIMEOUT,5569,1,05debb8f0755948a,2026-08-03T05:03:00,degraded,gateway_timeout,0,0
txn_30b9dcecc8fe,13040.72,INR,wallet,,DECLINED,208,1,79ed1f2018e76e45,2026-08-03T22:50:00,failed,card_invalid,0,1
txn_4944b9eba52c,10743.39,INR,upi,,NETWORK_ERROR,4160,2,6dcae66dc258e4ef,2026-08-02T22:48:00,degraded,network_transient,0,0
txn_d9c3dc63239e,4699.1,INR,card,ICICI Bank,TIMEOUT,8489,1,ff6fb7f6334cc8a6,2026-08-01T10:11:00,degraded,gateway_timeout,0,0
txn_cc913f1c85cb,27278.45,INR,upi,,TIMEOUT,6894,1,4ef219376c05c4af,2026-08-01T15:43:00,degraded,gateway_timeout,0,0
txn_9c1d4edf2307,40697.83,INR,upi,,NSF,154,1,abc0c383000fc10f,2026-08-01T07:29:00,failed,insufficient_funds,0,0
txn_addd4740a6ee,43167.2,INR,card,Axis Bank,TIMEOUT,7999,1,5bfd8b858e80a93a,2026-08-01T00:48:00,degraded,gateway_timeout,0,0
txn_70b8dc51f0d6,3568.3,INR,card,IDFC First,UNKNOWN_ERROR,220,1,bfb29f670aa375b9,2026-08-03T00:46:00,failed,card_invalid,0,1
txn_cbe5170a1093,16179.1,INR,netbanking,HDFC Bank,DECLINED,255,1,0c0dbfa39cc90115,2026-08-03T23:52:00,failed,card_invalid,0,1
txn_bec9f0bd1220,15832.59,INR,upi,,NSF,249,1,3cd68b29b5c3b7af,2026-08-03T06:18:00,failed,insufficient_funds,0,0
txn_584b78632ae4,17768.24,INR,netbanking,ICICI Bank,TIMEOUT,11505,1,09e57ff5c4d3c4f7,2026-08-03T18:36:00,degraded,issuer_outage,0,0
txn_3af3043da171,42527.63,INR,wallet,,TIMEOUT,4086,1,239b43dafdecece9,2026-08-02T16:59:00,degraded,gateway_timeout,0,0
txn_06bcecf39b23,14772.69,INR,upi,,TIMEOUT,6282,1,0acf56d9e2d147f1,2026-08-03T21:36:00,degraded,gateway_timeout,0,0
txn_cae1d7f92b8a,11776.29,INR,netbanking,Kotak Mahindra,,397,1,d6542f0f487f4ccd,2026-08-03T07:07:00,failed,insufficient_funds,0,1
txn_a1a42ea0c7f9,16374.91,INR,wallet,,AUTH_FAILED,489,1,c95f7ae23a824a5d,2026-08-02T11:12:00,failed,authentication_failure,0,0
txn_a1714e08a10f,714.14,INR,netbanking,Axis Bank,TIMEOUT,6508,1,f7bceabec854a909,2026-08-03T03:10:00,degraded,gateway_timeout,0,0
txn_2e9e8c1ae80f,30583.39,INR,wallet,,AUTH_FAILED,467,1,f8186becacaa5ae7,2026-08-01T05:55:00,failed,authentication_failure,0,0
txn_459e9d65522d,33097.96,INR,upi,,DECLINED,320,1,bc164140075eae5c,2026-08-02T18:55:00,failed,insufficient_funds,0,1
txn_af146a630be8,32717.32,INR,netbanking,SBI,TIMEOUT,6265,1,a0531ba55eee5c65,2026-08-02T02:33:00,degraded,gateway_timeout,0,0
txn_c6f461949a38,9908.88,INR,wallet,,NETWORK_ERROR,4352,2,c1bacb6d3497abad,2026-08-02T13:55:00,degraded,network_transient,0,0
txn_561b4eb815cd,2577.43,INR,netbanking,Axis Bank,TIMEOUT,5340,1,0d458f68b6a31efa,2026-08-03T12:19:00,degraded,gateway_timeout,0,0
txn_86a31b768447,44836.98,INR,netbanking,Yes Bank,AUTH_FAILED,451,1,f1b9067ba9f44a0c,2026-08-01T18:31:00,failed,authentication_failure,0,0
txn_b6353f0a2799,43942.47,INR,wallet,,DECLINED,297,1,1d00697e3c386ab7,2026-08-03T07:20:00,failed,card_invalid,0,1
txn_dbcc5e860578,37355.76,INR,wallet,,CARD_EXPIRED,281,1,4a98eccf5e3ed0b0,2026-08-02T15:54:00,failed,card_invalid,0,0
txn_6064c51101d5,8943.89,INR,netbanking,HDFC Bank,DECLINED,571,1,6218e13a497adfad,2026-08-01T04:00:00,failed,authentication_failure,0,1
txn_106f9fc0b905,42205.29,INR,upi,,UNKNOWN_ERROR,209,1,1abce71994148195,2026-08-02T14:48:00,failed,card_invalid,0,1
txn_14106bfe7681,21655.09,INR,upi,,DECLINED,183,1,e161b50a13f70077,2026-08-01T04:33:00,failed,insufficient_funds,0,1
txn_96655306a2dc,33752.76,INR,netbanking,Axis Bank,TIMEOUT,6002,1,43751ec856bf4fb4,2026-08-02T07:00:00,degraded,gateway_timeout,0,0
txn_608eeff3fc25,43202.11,INR,card,SBI,TIMEOUT,11495,2,0c2714ce98bec04e,2026-08-02T23:15:00,degraded,issuer_outage,0,0
txn_c20df2d5aa94,36601.71,INR,card,HDFC Bank,TIMEOUT,5619,2,dd4b34e2d050a387,2026-08-03T12:32:00,degraded,gateway_timeout,0,0
txn_547ccc69efaf,17191.53,INR,wallet,,UNKNOWN_ERROR,4711,1,93a23528154d6dcd,2026-08-01T12:34:00,degraded,gateway_timeout,0,1
txn_c29d43d92058,39179.93,INR,wallet,,NSF,344,1,4ce6f74704393078,2026-08-01T23:15:00,failed,insufficient_funds,0,0
txn_77241951b7ff,34377.11,INR,wallet,,RISK_BLOCK,316,3,9fe3da7c8d391fe5,2026-08-01T16:55:00,failed,risk_flag,0,0
txn_f3ae3ec7c1a8,12329.29,INR,wallet,,UNKNOWN_ERROR,341,1,1e2e517c4423a751,2026-08-02T08:15:00,failed,authentication_failure,0,1
txn_d2f3babd55ec,238.73,INR,card,HDFC Bank,NSF,380,1,ba0b834fa2ba042d,2026-08-02T09:57:00,failed,insufficient_funds,0,0
txn_4f8be3a14cda,3589.69,INR,upi,,DECLINED,4767,1,e8180fc3e12471a4,2026-08-01T07:50:00,degraded,gateway_timeout,0,1
txn_9c78948f8cc7,9951.61,INR,wallet,,,2419,2,2a273f2de9431440,2026-08-02T09:47:00,failed,network_transient,0,1
txn_67243c341ca2,33362.58,INR,netbanking,IDFC First,NSF,143,1,95cb979e0fbb0425,2026-08-03T20:52:00,failed,insufficient_funds,0,0
txn_8953d0b6f11e,10222.46,INR,wallet,,NETWORK_ERROR,4207,2,ee022d568a82e82b,2026-08-01T07:01:00,degraded,network_transient,0,0
txn_660ca3d751bc,2169.73,INR,netbanking,SBI,NSF,391,1,dd13f13e53b4ff27,2026-08-01T23:47:00,failed,insufficient_funds,0,0
txn_35b044f49f64,15531.04,INR,wallet,,AUTH_FAILED,486,2,1fbd6d1758654db4,2026-08-03T06:43:00,failed,authentication_failure,0,0
txn_02d612166b2b,32160.45,INR,netbanking,Axis Bank,NSF,180,2,3293e4cbf85ed1de,2026-08-02T05:26:00,failed,insufficient_funds,0,0
txn_48bf7a7c1221,2264.51,INR,wallet,,TIMEOUT,8206,1,f09d0d678485384f,2026-08-02T23:19:00,degraded,gateway_timeout,0,0
txn_bb3ed22941a9,2589.32,INR,wallet,,,381,1,81ac9967752e5823,2026-08-01T09:11:00,failed,insufficient_funds,0,1
txn_24347c65711e,34010.01,INR,netbanking,Axis Bank,DECLINED,428,1,4959ae8d4a44deb6,2026-08-03T10:00:00,failed,authentication_failure,0,1
txn_408deb797c1a,29343.36,INR,netbanking,ICICI Bank,TIMEOUT,8880,1,5878730df584d8d8,2026-08-03T14:19:00,degraded,gateway_timeout,0,0
txn_7922230d6c72,23806.13,INR,netbanking,Axis Bank,AUTH_FAILED,410,2,a921d83aa79af162,2026-08-03T12:37:00,failed,authentication_failure,0,0
txn_8f34412adb0d,14851.55,INR,card,Yes Bank,TIMEOUT,6033,3,f6e538fcef6296be,2026-08-03T06:06:00,degraded,gateway_timeout,0,0
txn_4300e52de016,27847.7,INR,card,Kotak Mahindra,TIMEOUT,6835,1,51e30db0caf3cccf,2026-08-02T22:27:00,degraded,issuer_outage,0,0
txn_cc0be2c71eb9,14769.86,INR,upi,,TIMEOUT,6668,1,5cfb04518c5e863b,2026-08-01T15:02:00,degraded,gateway_timeout,0,0
txn_f0f5b890314c,11414.87,INR,netbanking,Kotak Mahindra,DECLINED,302,1,8e4300d67b50b148,2026-08-03T00:43:00,failed,authentication_failure,0,1
txn_2979bfbdec87,14601.3,INR,netbanking,ICICI Bank,DECLINED,4343,1,c9db4b8b20f8fdf6,2026-08-02T01:40:00,degraded,gateway_timeout,0,1
txn_a02539769c94,40772.62,INR,wallet,,TIMEOUT,6024,2,ea30532471a8b182,2026-08-01T04:38:00,degraded,issuer_outage,0,0
txn_55376eaab4be,29579.75,INR,netbanking,ICICI Bank,DECLINED,7201,1,0766b41dbdde6519,2026-08-01T09:01:00,degraded,gateway_timeout,0,1
txn_76e22bfd1e79,19801.6,INR,wallet,,CARD_EXPIRED,299,1,f1c70ed2ba016173,2026-08-01T03:56:00,failed,card_invalid,0,0
txn_902ff9ce966f,3007.36,INR,wallet,,AUTH_FAILED,296,1,3214b5287607ac85,2026-08-02T20:53:00,failed,authentication_failure,0,0
txn_ca87755bb746,41465.16,INR,card,ICICI Bank,AUTH_FAILED,312,2,fc2d631025e8dc87,2026-08-03T13:43:00,failed,authentication_failure,0,0
txn_da273bf5b3fa,43450.57,INR,wallet,,TIMEOUT,9316,1,ea47fa3df0940fbd,2026-08-02T23:37:00,degraded,issuer_outage,0,0
txn_61ea8ed71f69,17495.78,INR,card,HDFC Bank,TIMEOUT,7790,1,6375c98f0b327b51,2026-08-02T02:20:00,degraded,gateway_timeout,0,0
txn_499e97b7ce34,8830.96,INR,card,HDFC Bank,NETWORK_ERROR,3904,1,2295ad73aa4bcc64,2026-08-01T16:06:00,degraded,network_transient,0,0
txn_5167ef0f0cb8,7082.12,INR,card,SBI,AUTH_FAILED,392,1,055aea75524ce22e,2026-08-03T06:30:00,failed,authentication_failure,0,0
txn_915399e259aa,555.11,INR,wallet,,NETWORK_ERROR,3220,2,05742b9f7979d55b,2026-08-01T03:04:00,degraded,network_transient,0,0
txn_3fcfd0eb516b,30888.08,INR,wallet,,NSF,295,1,c3ff36f9d548cef0,2026-08-01T18:54:00,failed,insufficient_funds,0,0
txn_02ddbe4e9c45,40186.33,INR,netbanking,Yes Bank,NSF,351,2,6e45c6032333965a,2026-08-01T20:39:00,failed,insufficient_funds,0,0
txn_515ebe6f77e8,36081.49,INR,wallet,,NETWORK_ERROR,2323,1,dd9bda69c44c52e3,2026-08-02T00:38:00,failed,network_transient,0,0
txn_c45289c21d93,41090.38,INR,upi,,NSF,218,1,23ac6c1969126672,2026-08-02T10:40:00,failed,insufficient_funds,0,0
txn_2b1b392d45c4,21282.89,INR,netbanking,ICICI Bank,CARD_EXPIRED,289,1,b0af784a6a7b6e36,2026-08-02T03:49:00,failed,card_invalid,0,0
txn_0d494f0d6067,10216.51,INR,wallet,,TIMEOUT,6510,1,d479b39044ef0546,2026-08-01T07:08:00,degraded,issuer_outage,0,0
txn_5cac41c7be56,41346.8,INR,card,IDFC First,DECLINED,5313,1,9c0930e7dfb33845,2026-08-03T21:07:00,degraded,gateway_timeout,0,1
txn_35fb7f618157,10481.19,INR,wallet,,TIMEOUT,6882,1,2fba821b76986ef1,2026-08-01T17:06:00,degraded,issuer_outage,0,0
txn_6cd4674d26e0,8973.8,INR,card,SBI,TIMEOUT,9128,1,b60d267405744a48,2026-08-01T09:41:00,degraded,issuer_outage,0,0
txn_a2a69e5e4faf,40199.65,INR,upi,,TIMEOUT,5492,1,52ccc2b55c196691,2026-08-02T18:50:00,degraded,gateway_timeout,0,0
txn_74169b2414ba,19397.78,INR,wallet,,NSF,152,2,a0869102c1330061,2026-08-03T20:35:00,failed,insufficient_funds,0,0
txn_c97c61076763,39894.09,INR,netbanking,Kotak Mahindra,NSF,400,1,3d3a03580fcdff23,2026-08-02T09:37:00,failed,insufficient_funds,0,0
txn_5aeae8a80d40,15609.03,INR,wallet,,AUTH_FAILED,539,1,49a660311c17aee4,2026-08-01T19:27:00,failed,authentication_failure,0,0
txn_5aa14d7b77c5,44959.52,INR,upi,,RISK_BLOCK,208,1,d4038c86d0976735,2026-08-01T05:49:00,failed,risk_flag,0,0
